image,component_id,area_px,eq_diameter_px,eq_diameter_um,size_group,d_class_coverage,detected
D0624-69_crop_01.jpg,3,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8395061728395061,1
D0624-70_crop_02.jpg,1,49,7.898654169668588,4.303186791635446,small_<=5um,0.8163265306122449,1
D0624-70_crop_02.jpg,2,80,10.092530088080641,5.498410391986333,medium_5-10um,0.8875,1
D0624-70_crop_02.jpg,3,49,7.898654169668588,4.303186791635446,small_<=5um,1.0,1
D0624-73_crop_02.jpg,1,49,7.898654169668588,4.303186791635446,small_<=5um,0.8775510204081632,1
D0624-73_crop_02.jpg,2,49,7.898654169668588,4.303186791635446,small_<=5um,0.0,0
D0624-74_crop_01.jpg,1,253,17.94796937867892,9.778053717504275,medium_5-10um,0.8893280632411067,1
D0624-74_crop_01.jpg,2,49,7.898654169668588,4.303186791635446,small_<=5um,0.8979591836734694,1
D0624-76_crop_00.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9135802469135802,1
D0624-76_crop_00.jpg,2,113,11.994835078277376,6.534786150645513,medium_5-10um,0.9911504424778761,1
D0624-76_crop_00.jpg,3,49,7.898654169668588,4.303186791635446,small_<=5um,0.9591836734693877,1
D0624-76_crop_00.jpg,4,49,7.898654169668588,4.303186791635446,small_<=5um,0.9591836734693877,1
D0624-76_crop_00.jpg,5,49,7.898654169668588,4.303186791635446,small_<=5um,0.0,0
D0624-76_crop_00.jpg,6,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9629629629629629,1
D0624-76_crop_00.jpg,7,113,11.994835078277376,6.534786150645513,medium_5-10um,0.6902654867256637,1
D0624-76_crop_00.jpg,8,49,7.898654169668588,4.303186791635446,small_<=5um,0.8775510204081632,1
D0624-76_crop_00.jpg,9,113,11.994835078277376,6.534786150645513,medium_5-10um,0.7787610619469026,1
D0624-76_crop_00.jpg,10,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8518518518518519,1
D0624-76_crop_00.jpg,11,149,13.773623058786647,7.5038698424269645,medium_5-10um,0.9731543624161074,1
D0624-76_crop_00.jpg,12,113,11.994835078277376,6.534786150645513,medium_5-10um,0.9380530973451328,1
D0624-77_crop_01.jpg,1,253,17.94796937867892,9.778053717504275,medium_5-10um,0.782608695652174,1
D0624-77_crop_01.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9753086419753086,1
D0624-81_crop_01.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9259259259259259,1
D0624-81_crop_01.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8888888888888888,1
D0624-81_crop_01.jpg,3,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9629629629629629,1
D0624-83_crop_02.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9753086419753086,1
D0624-84_crop_00.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8765432098765432,1
D0624-84_crop_00.jpg,2,113,11.994835078277376,6.534786150645513,medium_5-10um,0.8761061946902655,1
D0624-84_crop_00.jpg,3,49,7.898654169668588,4.303186791635446,small_<=5um,0.0,0
D0624-84_crop_00.jpg,4,49,7.898654169668588,4.303186791635446,small_<=5um,0.8163265306122449,1
D0624-84_crop_00.jpg,5,253,17.94796937867892,9.778053717504275,medium_5-10um,0.9288537549407114,1
D0624-87_crop_00.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9382716049382716,1
D0624-87_crop_00.jpg,2,49,7.898654169668588,4.303186791635446,small_<=5um,1.0,1
D0624-87_crop_00.jpg,3,197,15.837556323903858,8.62830068526282,medium_5-10um,0.9390862944162437,1
D0624-87_crop_00.jpg,4,49,7.898654169668588,4.303186791635446,small_<=5um,0.7346938775510204,1
D0624-89_crop_02.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8518518518518519,1
D0624-90_crop_01.jpg,1,149,13.773623058786647,7.5038698424269645,medium_5-10um,0.9664429530201343,1
D0624-90_crop_01.jpg,2,152,13.911592676604096,7.579035690213911,medium_5-10um,0.9539473684210527,1
D0624-92_crop_00.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,0.691358024691358,1
D0624-92_crop_00.jpg,2,49,7.898654169668588,4.303186791635446,small_<=5um,0.0,0
D0624-92_crop_00.jpg,3,81,10.155412503859614,5.532668732102717,medium_5-10um,0.654320987654321,1
D0624-92_crop_00.jpg,4,197,15.837556323903858,8.62830068526282,medium_5-10um,0.8527918781725888,1
D0624-92_crop_00.jpg,5,49,7.898654169668588,4.303186791635446,small_<=5um,1.0,1
D0624-92_crop_00.jpg,6,113,11.994835078277376,6.534786150645513,medium_5-10um,0.8495575221238938,1
D0624-92_crop_00.jpg,7,113,11.994835078277376,6.534786150645513,medium_5-10um,0.9380530973451328,1
D0624-92_crop_00.jpg,8,49,7.898654169668588,4.303186791635446,small_<=5um,0.0,0
D0624-93_crop_02.jpg,1,81,10.155412503859614,5.532668732102717,medium_5-10um,1.0,1
JZW_HQL_0520-10_crop_01.jpg,1,73,9.640875829802336,5.252349152076312,medium_5-10um,0.0,0
JZW_HQL_0520-10_crop_01.jpg,2,91,10.764051215546116,5.8642551022295235,medium_5-10um,0.0,0
JZW_HQL_0520-10_crop_01.jpg,3,51,8.058239062071396,4.390128641016496,small_<=5um,0.7450980392156863,1
JZW_HQL_0520-10_crop_01.jpg,4,58,8.593479713983122,4.681727748178004,small_<=5um,0.3103448275862069,1
JZW_HQL_0520-10_crop_01.jpg,5,84,10.341765891652821,5.634194057772457,medium_5-10um,0.9047619047619048,1
JZW_HQL_0520-10_crop_01.jpg,6,62,8.884866446580956,4.840475240097304,small_<=5um,0.0,0
JZW_HQL_0520-11_crop_02.jpg,1,118,12.257335203001883,6.677796218595425,medium_5-10um,0.864406779661017,1
JZW_HQL_0520-11_crop_02.jpg,2,83,10.280023453913834,5.6005567776922565,medium_5-10um,0.0,0
JZW_HQL_0520-11_crop_02.jpg,3,52,8.136857890256438,4.432960178611707,small_<=5um,1.0,1
